designation                 , ra                   , dec                 , phot_g_mean_mag, bp_rp       , parallax           , l                     , b
Gaia DR3 3870025847369674624, 158.2027646952496    , 9.306570149631488   ,       3.8256657, -0.18024254 , 1.5912719917828275 , 234.8869997857471     , 52.76732742533889
Gaia DR3 1186417202929896960, 221.52437843000473   , 15.131856044868343  ,       3.8274627, 3.164297    , 5.108426808605989  ,  14.546972669471174   , 60.79339982029298
Gaia DR3 6001701610563428224, 234.51243809068475   , -42.56708694        ,       3.828281 , 1.6087854   , 15.283840802055712 , 332.7818215871369     , 10.445511950933703
Gaia DR3 2714292032537154944, 346.7511200283204    , 9.409438166589366   ,       3.8308668, 1.9239011   , 9.919737076853556  ,  84.61783294          , -45.55114961
Gaia DR3 4589549005370416256, 271.8856295          , 28.762527299687893  ,       3.8321147, 0.049307346 , 9.348675372084287  ,  55.18621903543906    , 21.587815568513008
Gaia DR3 3864344017954021120, 164.00601562941623   , 6.185340176         ,       3.834727 , 3.3479905   , 8.745383837761048  , 245.04954474145208    , 55.49676705001441
Gaia DR3 40834354322264832  ,  52.71832563316209   , 12.936672293685813  ,       3.8361235, 1.2720697   , 9.690734599826428  , 172.0679311599277     , -34.31584473
Gaia DR3 2556759229189045632,  12.170968944689207  , 7.5848586637986335  ,       3.8363445, 1.7431266   , 10.857693757451099 , 121.73359008999412    , -55.28048326
Gaia DR3 6070423698625106560, 204.99850607667705   , -49.94990051        ,       3.8364408, 3.3173308   , 5.875170461238087  , 310.8883487690104     , 12.170238876495736
Gaia DR3 5254185333179488768, 160.8844000286122    , -60.566608          ,       3.8380425, 1.9383647   , 2.200828062        , 287.8431063746571     , -1.49753729
Gaia DR3 3879879704937353984, 151.97575532818473   , 9.997218678018779   ,       3.8388133, 1.6376879   , 11.020914691795813 , 228.94607510968643    , 47.885688489676944
Gaia DR3 6260822966106824576, 238.4568695566871    , -16.72869953        ,       3.8406856, 1.2117784   , 19.47872971184453  , 353.54643744946014    , 27.717729192326953
Gaia DR3 6512396139980581376, 345.2195598694251    , -52.75419011        ,       3.8416972, 1.186188    , 19.91080105557091  , 334.1116412146298     , -57.15766136
Gaia DR3 1279618955326351488, 220.85561001435758   , 26.527782631360317  ,       3.841982 , 2.2442331   , 5.512445131360102  ,  38.00195013161092    , 65.06176907772095
Gaia DR3 216718178536050176 ,  56.07975605974174   , 32.28820323631351   ,       3.842228 , 0.13077712  , 3.0223525151861725 , 160.3637264320146     , -17.7398645
Gaia DR3 364785939116867072 ,  14.189228786797868  , 38.49948894197979   ,       3.8432207, 0.22131753  , 26.704629786620664 , 124.07428128435419    , -24.36046286
Gaia DR3 246265388874592768 ,  63.724475082644574  , 48.40925558769521   ,       3.8461115, 1.186979    , 3.939483224357637  , 153.93934008083858    , -1.824451117
Gaia DR3 5416916936743969152, 153.68308364353916   , -42.12172113        ,       3.8466654, 0.08972001  , 31.636907726252893 , 274.3240561894664     , 11.882126692054905
Gaia DR3 6107651444350934400, 209.66962190153635   , -44.8036837         ,       3.8492305, -0.28353953 ,                    , 315.2859892159972     , 16.44906602366745
Gaia DR3 2677558895241364864, 335.41464491996317   , -1.387299332        ,       3.8492627, -0.031761408, 25.85506687180807  ,  62.180130621679545   , -45.84260736
Gaia DR3 6127688772460862976, 189.4244346160047    , -48.5413354         ,       3.8500426, 0.1107769   , 24.29534892468189  , 300.5860125639041     , 14.267818959472503
Gaia DR3 2200153454733285248, 337.2928846512036    , 58.41520817273959   ,       3.8505998, 0.9706149   , 3.5550642334569473 , 105.19437033745419    , 0.5305749739774621
Gaia DR3 5364580148905328256, 159.32453165752833   , -48.225667          ,       3.854386 , 0.43157673  , 37.433862578079676 , 281.0625944489961     , 8.867929465733244
Gaia DR3 3751290548759011712, 159.38882545581276   , -13.3847145         ,       3.857222 , 2.4682019   ,                    , 259.96666738642455    , 38.07407073578484
Gaia DR3 3905768599567468544, 181.30120410793702   , 8.733166497297692   ,       3.8577967, 1.1557908   , 19.49358769061892  , 270.05772508904613    , 68.60138577432564
Gaia DR3 2743004129429424000, 356.59784232955866   , 3.4867017575906436  ,       3.861429 , 2.551777    , 4.089402683709545  ,  93.28375040334689    , -55.59551911
Gaia DR3 2006840790679122688, 339.65844191354597   , 56.795491107670266  ,       3.861995 , 2.6742692   , 7.223356589961869  , 105.47590755691678    , -1.506414098
Gaia DR3 65283232316451328  ,  56.45679586432521   , 24.36754142471917   ,       3.863349 , -0.013768196, 7.671309961502887  , 166.17088414453835    , -23.51460689
Gaia DR3 5687035813759862272, 147.86962124048864   , -14.84674778        ,       3.8642342, 1.1256077   ,                    , 251.2353062404255     , 29.444189739274034
Gaia DR3 5329941409468845824, 131.50677499291484   , -46.04150717        ,       3.8647258, 0.1399517   , 2.3017049618929617 , 265.3800457425755     , -1.837549239
Gaia DR3 6041076668127513984, 239.22106830024902   , -29.21417958        ,       3.8667355, -0.27118206 , 7.321834395676366  , 344.6287789677248     , 18.270705878514597
Gaia DR3 119186137034428032 ,  50.08480629155294   , 29.048386408151032  ,       3.8667917, 1.7511015   , 5.034723041629357  , 158.13754280177272    , -23.46065864
Gaia DR3 249147311932147072 ,  52.64371528526615   , 47.99530064901789   ,       3.8675852, 1.5535862   , 9.505969376245389  , 148.4801414900152     , -6.824956646
Gaia DR3 1623289903206300928, 240.46954398425984   , 58.56673458360329   ,       3.869275 , 0.72880006  , 46.46646311        ,  90.19280240974321    , 44.58553938524588
Gaia DR3 5351595878668219776, 158.8969397634595    , -57.55763216        ,       3.87057  , 1.7417026   , 2.2158629550985287 , 285.4918876078681     , 0.6398325916993314
Gaia DR3 5902489309145870464, 227.9829840971186    , -48.7380421         ,       3.8706172, -0.0259614  , 17.58878864679457  , 325.45572254257206    , 7.892224528742291
Gaia DR3 6085579126381717504, 193.27823874992558   , -48.94342279        ,       3.8707404, 1.5401075   , 10.33341637980193  , 303.2152917905484     , 13.927405585537658
Gaia DR3 5346659311979165184, 170.2514139929002    , -54.49106622        ,       3.873441 , -0.18834853 , 13.95977291202661  , 289.9554183256386     , 6.08630868
Gaia DR3 3015112126066981376,  80.98671811819419   , -7.808256885        ,       3.8751557, 1.1508565   , 19.45004933376947  , 209.9814109006317     , -22.98170171
Gaia DR3 2056616231822305280, 308.4757640562065    , 35.25082566230425   ,       3.8773339, 1.9055309   , 0.8792483739781002 ,  75.42766740390294    , -2.926183008
Gaia DR3 5334994490080052352, 176.62822423804158   , -61.17847435        ,       3.8793738, 1.0675375   , 7.989415632512049  , 295.18718986176674    , 0.7132167291564536
Gaia DR3 5770136009232924800, 216.72625784336776   , -83.66794635        ,       3.8798318, 1.5078189   , 10.870626149789365 , 305.6774521691857     , -21.31151331
Gaia DR3 574112955678493824 ,  17.192472075022426  , 86.25704383383308   ,       3.8803709, 1.3763363   , 10.803434475714374 , 123.23982609843426    , 23.395660180233143
Gaia DR3 3845263368043470080, 138.59168138850072   , 2.312888230104385   ,       3.8813465, -0.038165808, 27.07038074089186  , 228.7739722121807     , 32.529199637276115
Gaia DR3 3877751153505015552, 150.05321394732067   , 8.044122387056774   ,       3.8831792, 2.0592146   , 6.851282385        , 230.00944542912532    , 45.26164961926395
Gaia DR3 2065606182478642560, 314.2934778722158    , 41.16710101968394   ,       3.88561  , 0.0804441   , 7.956829648283635  ,  82.90895511          , -2.822900365
Gaia DR3 1385978666451514112, 244.93506863647633   , 46.313533018260976  ,       3.8871303, -0.17080116 , 10.162563126660359 ,  72.48583163985383    , 45.03664361792124
Gaia DR3 4084474835781915392, 290.4180416311052    , -17.84710268        ,       3.8882518, 0.36080718  , 25.001107647767824 ,  20.05768834953289    , -14.54758228
Gaia DR3 4255143126653060352, 281.79360701332786   , -4.747945923        ,       3.8905008, 1.2800968   , 4.854912899637715  ,  28.220444111322205   , -1.217296378
Gaia DR3 6492406743706907776, 349.3572276071401    , -58.23536989        ,       3.891795 , 0.5956261   , 44.08078717004196  , 324.3004540501111     , -54.8190742
Gaia DR3 6127435678627741824, 187.009702           , -50.23069651        ,       3.8933313, -0.27349353 , 7.924894436033528  , 299.10326697511965    , 12.467026055848898
Gaia DR3 1683102889080800640, 188.36984368693533   , 69.78828379171446   ,       3.8934839, -0.11563444 , 7.009279760101587  , 125.2157249988087     , 47.26025190765741
Gaia DR3 5599824647403389952, 115.95193084548448   , -28.95480828        ,       3.8961058, 0.40119076  , 0.9731727800868006 , 244.38187738916136    , -2.541782081
Gaia DR3 3030133379058134144, 113.44982947953935   , -14.52388622        ,       3.8964202, 2.316068    , 1.3538433380226595 , 230.66689255500407    , 2.5210728053810025
Gaia DR3 140457735662620800 ,  42.87854040758558   , 35.05946084085705   ,       3.901517 , 1.8479674   , 7.776155027856757  , 149.07284290373414    , -21.64495373
Gaia DR3 3066513435671608064, 126.41483546720484   , -3.906531448        ,       3.9022553, 0.010825157 , 25.343764773149612 , 227.7790256771151     , 18.89156702265809
Gaia DR3 436648129327098496 ,  47.27540485964256   , 49.612873858437766  ,       3.9026392, 0.78206515  , 94.54120718732504  , 144.60285623740592    , -7.377686766
Gaia DR3 2362083445587361152,   5.443096574        , -20.05807632        ,       3.9033446, 3.5382967   , 3.9693822420035465 ,  77.51585783          , -80.19813689
Gaia DR3 3910931906171050496, 174.61500941480676   , 8.134319768971904   ,       3.9069722, 2.7817287   , 5.564573996321011  , 257.2636672998982     , 64.32457003703131
Gaia DR3 6219380139469026432, 222.57091739863498   , -27.9606388         ,       3.907332 , 1.6165178   , 10.802398205323534 , 332.6451958339222     , 27.966706845288964
Gaia DR3 3915612630249291008, 170.98173090117388   , 10.529146839480171  ,       3.9073865, 0.56246114  ,                    , 247.60145189416667    , 63.54831066536432
Gaia DR3 4570796456599587200, 262.68471721561906   , 26.11071754030528   ,       3.9097338, 1.5881977   , 8.294322128817813  ,  49.48274455724511    , 28.444029687633762
Gaia DR3 5205029672996886016, 156.0985242578028    , -74.03173745        ,       3.9097652, 0.5174203   , 61.434166275104715 , 293.16164161313384    , -14.01868394
Gaia DR3 1860951540586100864, 307.3489295465808    , 30.368551229652493  ,       3.9099448, 0.59453964  , 3.043810143226041  ,  70.91292029335064    , -5.035686198
Gaia DR3 3297007356736766080,  60.78910297976636   , 5.989283488706149   ,       3.9104197, 0.07117748  , 26.42931179237534  , 184.67966067933853    , -33.05860863
Gaia DR3 1310284059748155136, 255.0721423618982    , 30.92652313621418   ,       3.9134347, 0.008419275 , 19.763930047930945 ,  52.85366778552236    , 36.17574077988751
Gaia DR3 1563590510627624064, 200.98556035442118   , 54.92168988678249   ,       3.9137754, 0.19276905  , 40.280285728957914 , 113.10364464733802    , 61.58197390314716
Gaia DR3 3204884534485995264,  69.07976184342182   , -3.352481219        ,       3.9139285, -0.25417018 , 4.796093565731364  , 199.31177607323758    , -31.37606672
Gaia DR3 5638274087975114240, 140.37322938902815   , -25.96548415        ,       3.9153724, 2.0311058   , 5.09599662         , 254.80712782349218    , 16.714930739873562
Gaia DR3 1604859511344724864, 216.2974561533579    , 51.84896726025888   ,       3.9172292, 0.6969216   , 69.06857806595082  ,  93.83111722238606    , 59.65459772325105
Gaia DR3 6244010505608714368, 241.70172217693315   , -20.66929325        ,       3.9183657, -0.025581837, 7.095567842703005  , 352.7495908540383     , 22.77293826007985
Gaia DR3 4992538055808271360,   6.551492767246445  , -43.67968626        ,       3.9185052, 0.26240516  , 41.72283479422134  , 318.4142224530807     , -72.68203186
Gaia DR3 5599927623535365888, 115.88487487913042   , -28.41075399        ,       3.9190986, 1.8985391   , 4.138446158        , 243.88008317962698    , -2.322437574
Gaia DR3 1859330929165858560, 311.4155916501437    , 30.719818940539515  ,       3.9202452, 1.2169123   , 15.382605141397063 ,  73.30496620626907    , -7.631313343
Gaia DR3 5856714131833261184, 188.72671205509857   , -67.75691104        ,       3.9212968, 3.3293695   , 3.0037101511828097 , 301.3628574403006     , -4.935537824
Gaia DR3 5961830948155839360, 264.13680106256214   , -38.63621785        ,       3.9237142, 1.2857339   , 20.692225649038413 , 350.76539393093856    , -3.529113611
Gaia DR3 2745491430891511168, 359.82854365060507   , 6.8628259218808925  ,       3.9241753, 0.6020162   , 30.27689104890095  , 100.68980645171584    , -53.74280151
Gaia DR3 2630155547353593216, 348.9745548677205    , -9.087810189        ,       3.924721 , 1.2712572   , 22.092365568710097 ,  67.07421867822427    , -61.11331193
Gaia DR3 5777500503761872128, 250.7636123793369    , -77.51901026        ,       3.9250965, 1.2400208   , 20.953498571815366 , 314.1713532           , -20.06037882
Gaia DR3 2616542115933350144, 334.2090196731275    , -7.783386202        ,       3.9265149, 1.1343348   , 17.08926679948824  ,  53.50781257759486    , -48.62541212
Gaia DR3 4858358982514762368,  57.36327522         , -36.20047675        ,       3.9283319, 1.0979288   , 14.978090441844442 , 237.88579989102936    , -51.39986664
Gaia DR3 810952158347760128 , 139.7108313412717    , 36.80203502578564   ,       3.9285734, 0.083310604 , 24.70865075325121  , 186.8110087050145     , 44.47089981007576
Gaia DR3 4469314179061640320, 270.1613199486119    , 2.9315258495371417  ,       3.9324145, 0.11871362  , 1.3731154046787157 ,  29.72518955          , 12.632497894592952
Gaia DR3 1942705624581332224, 349.43625917771857   , 49.01532842822809   ,       3.9340034, 2.2013052   , 5.696300607561407  , 107.52773911917203    , -11.033834
Gaia DR3 6125166320994675456, 182.9127159863492    , -52.36849914        ,       3.935946 , -0.2154746  , 12.469230425264477 , 296.7835422607652     , 10.027634706040278
Gaia DR3 2216536246703152256, 329.1630789062305    , 63.62554857         ,       3.94011  , 2.524429    , 1.0033079115530021 , 104.91909653067354    , 7.046087620277024
Gaia DR3 5297336148056940544, 137.8193123470593    , -62.31691133        ,       3.9414103, -0.24024582 , 6.543754672822861  , 280.21594592946616    , -9.605755498
Gaia DR3 6603237069110449792, 343.98714540662513   , -32.53947888        ,       3.9415772, 1.144283    , 19.16179864630112  ,  13.69023974929057    , -64.45969247
Gaia DR3 3640828731549972480, 214.00349891646684   , -6.002390926        ,       3.9420373, 0.7148588   , 45.40143480097189  , 337.7388621432108     , 51.06305714407144
Gaia DR3 246137776809763712 ,  62.16553233551129   , 47.71236664387762   ,       3.9444187, 0.08656311  , 6.375553245522002  , 153.6544218200069     , -3.045145001
Gaia DR3 6664464851576141824, 290.65959804673895   , -44.45903894        ,       3.9452553, -0.10588837 , 8.378172031        , 353.61334426471535    , -23.92764032
Gaia DR3 3489338019475637760, 182.10387983595368   , -24.72905348        ,       3.946629 , 0.4981413   , 66.76962847793135  , 290.65905718940024    , 37.11528652500107
Gaia DR3 546439965996109696 ,  30.85813998         , 72.42139432955031   ,       3.9484353, 0.056805372 , 20.839130810725067 , 128.37481706401286    , 10.314758133039673
