id   , designation                 , appmag   , absmag               , bprp          , ra                   , dec                  , ly                 , parallax           , parsec             , from earth X         , from earth Y        , from earth Z         , galactic l            , galactic b
   57, Gaia DR3 733347287627254784 , 7.915283 , 2.923128858442566    , 0.80012417    , 163.4372998723499    , 30.291264636706433   , 324.97967541120966 ,  10.036196866382548, 99.63933682385412  , -82.46605566053685   , 24.525753265989103  , 50.2576813355582     , 198.6241614843363     , 63.79598232551457
   58, Gaia DR3 142695654141786624 , 7.746903 , 2.754829878979539    , 0.49299002    ,  46.88353502474499   , 39.08658066904224    , 324.96755021150955 ,  10.036571337283274, 99.63561921642085  , 52.858281519233635   , 56.453065517788836  , 62.81966320442428    , 149.67105819849243    , -16.78427239707233
   59, Gaia DR3 6198117160838028544, 7.3744907, 2.3824223672151215   , 0.51150656    , 224.10619067186704   , -39.628857008624195  , 324.96683363806164 ,  10.03659346858956 , 99.63539951374854  , -55.1020914129482    , -53.40918728782755  , -63.548651216506116  , 327.43253813547415    , 17.390895722803425
   60, Gaia DR3 1173463100529021184, 7.333516 , 2.3415742414843255   , 1.1632891     , 222.98205270324644   , 8.825180419393108    , 324.94789200171874 ,  10.037178514710131, 99.6295919749196   , -72.02286040886911   , -67.1202376236879   , 15.285184884494898   ,   5.7206294071389445  , 56.4508070935929
   61, Gaia DR3 1221995303260465536, 7.7860312, 2.7942011332085332   , 0.54660225    , 231.30668475275795   , 24.816506560752266   , 324.93117843133916 ,  10.037694799698011, 99.62446756501159  , -56.529211665797824  , -70.57686353802765  , 41.81374294642966    ,  37.99446283895431    , 55.73535621166294
   62, Gaia DR3 678292816283031168 , 7.396392 , 2.4049021478520753   , 0.5323062     , 126.22981626353878   , 23.945609784751476   , 324.88027394592666 ,  10.03926757505399 , 99.60886016075948  , -53.80438721058962   , 73.43415964616037   , 40.42817255925511    , 199.5912468819803     , 30.23765334498358
   63, Gaia DR3 4488089027297753088, 6.8899226, 1.8985369123857838   , 0.46428156    , 267.7676514739165    , 8.530974631627867    , 324.8646899622469  ,  10.039749165657343, 99.60408208410912  , -3.8368491539251597  , -98.42728897170595  , 14.775673997089385   ,  33.692637454941504   , 17.517993124159556
   64, Gaia DR3 5047315037910289280, 6.97593  , 1.9845581847282574   , 0.50943947    ,  49.82392302528325   , -35.00434549816995   , 324.8626145871135  ,  10.039813304295734, 99.60344577046368  , 52.63430888658461    , 62.33707016217749   , -57.13637738758961   , 236.40451356271194    , -57.74575096677788
   65, Gaia DR3 3670945282747190528, 7.813153 , 2.821851839157003    , 0.5879445     , 210.35670752258534   , 4.114407849733031    , 324.8520445200287  ,  10.040139980707153, 99.60020496940994  , -85.72309778105046   , -50.20641388959105  , 7.146141694370098    , 341.5819620794491     , 61.82264086482265
   66, Gaia DR3 5581335912692389376, 7.993208 , 3.002037548560451    , 0.71426296    ,  97.7633359826907    , -35.47978015344461   , 324.8324909955012  ,  10.040744354126728, 99.5942098245935   , -10.955329993133358  , 80.35825866606048   , -57.8060346286201    , 243.65559094896733    , -19.35880668870499
   67, Gaia DR3 1081565094046074624, 6.3329296, 1.34187213256856     , 0.8229718     , 120.64879587450116   , 57.27336257313166    , 324.8155900568293  ,  10.041266798275789, 99.5890279672394   , -27.446738974634528  , 46.31982276834847   , 83.78021860694001    , 160.25054924794054    , 31.793147803714135
   68, Gaia DR3 657049908036164736 , 6.429272 , 1.4386251628190543   , 0.38713312    , 123.54640812528561   , 17.676019246783817   , 324.7541725153597  ,  10.043165803653347, 99.57019724161435  , -52.42596514709355   , 79.06777122864887   , 30.23292758010316    , 205.265979273154      , 25.71071895481624
   69, Gaia DR3 4615839805855029248, 6.736592 , 1.7459591650079611   , 0.29209518    ,  65.71214636734513   , -82.89905641665734   , 324.7520784272234  ,  10.04323056466877 , 99.56955519052951  , 5.062775528113666    , 11.21914570693845   , -98.80584696463221   , 296.30807474525034    , -31.163080620204134
   70, Gaia DR3 4363845106708486656, 7.6506557, 2.660040140354207    , 0.7562189     , 260.8625086674149    , -3.1221482382046064  , 324.74949484280484 ,  10.043310464820769, 99.56876305902846  , -15.788462473877294  , -98.15933056050544  , -5.422993060049253   ,  19.485698330553163   , 18.216643485575005
   71, Gaia DR3 6395590686137168768, 6.6524177, 1.6618929501096327   , 0.04221487    , 328.86523396998115   , -70.11552504920392   , 324.7359142854631  ,  10.043730479200665, 99.56459923639703  , 28.98633886873301    , -17.50967503554527  , -93.62858997251284   , 320.9767194841949     , -40.08675834416647
   72, Gaia DR3 3147347984357758976, 7.757107 , 2.7668498856814265   , 0.6157985     , 119.85544345545084   , 9.93585667869802     , 324.6958928115426  ,  10.044968452659326, 99.5523285825012   , -48.815185975496206  , 85.04518605140241   , 17.177312765923396   , 211.37535180854525    , 19.31369411356565
   73, Gaia DR3 583379124279340032 , 7.126083 , 2.1359530601633487   , 0.42711687    , 135.4547147521811    , 5.651609193642161    , 324.6768772244188  ,  10.045556763642235, 99.54649837023351  , -70.6015519582266    , 69.48972646380656   , 9.80327062005714     , 223.26088201229462    , 31.24226476865738
   74, Gaia DR3 3643892348901748992, 5.972    , 0.9819302302395538   , 1.471384      , 211.06060679795058   , -5.3814808712767945  , 324.6678807657491  ,  10.045835123287867, 99.54374004027187  , -84.89551168744323   , -51.13267028812671  , -9.335861274576612   , 333.7050501314019     , 53.272627442881706
   75, Gaia DR3 257475386655383552 , 5.6537886, 0.6637233631794146   , -0.010303974  ,  70.35083089344535   , 48.30067878522978    , 324.66720302357015 ,  10.045856093949894, 99.54353224333454  , 22.266624759324113   , 62.36254483237998   , 74.3237864706625     , 156.91365142946225    , 1.0336677943166077
   76, Gaia DR3 6241414902246114176, 5.5189433, 0.5288863762340199   , 1.2438893     , 234.56814692952747   , -21.016592628202133  , 324.6659601014822  ,  10.045894552605763, 99.54315116124867  , -53.86960344024929   , -75.71271863008371  , -35.699986077633966  , 347.0003049895213     , 27.441652478761608
   77, Gaia DR3 2487740376053070592, 5.250232 , 0.26025889453772333  , 1.1130319     ,  34.246425737712904  , -6.422593342660445   , 324.6534283167233  ,  10.046282329161508, 99.5393088941253   , 81.76525788207704    , 55.66451742859297   , -11.134546153274492  , 170.98919847759885    , -61.252598178784154
   78, Gaia DR3 6862853514145183744, 7.64611  , 2.656546225750339    , 0.6272936     , 307.66558070267956   , -16.551064305019185  , 324.59223561794613 ,  10.048176271964016, 99.52054710566298  , 58.29251288472703    , -75.51541112555296  , -28.350395417579826  ,  28.107385039021715   , -28.937875834214655
   79, Gaia DR3 3299768196073636736, 7.844405 , 2.8549005168441193   , 0.9706812     ,  65.74522376178157   , 9.403483930012934    , 324.5833728915046  ,  10.048450636718876, 99.51782977823638  , 40.3320575403806     , 89.51392061821453   , 16.259815309081716   , 184.8535988269669     , -27.361316038058217
   80, Gaia DR3 5862730792572288512, 7.97479  , 2.985314823545126    , 0.48077822    , 193.76588975295442   , -63.64084634215978   , 324.5789922677266  ,  10.048586253880922, 99.51648667132497  , -42.915808759151254  , -10.514046873457596 , -89.16960971258477   , 303.17395608196347    , -0.6431144508805465
   81, Gaia DR3 4456326438469313408, 5.5927987, 0.6033733840403404   , 0.29260397    , 241.90632086533293   , 9.891702319096325    , 324.5715394981592  ,  10.048816988214389, 99.51420163914177  , -46.166036068178016  , -86.48426405556005  , 17.095189744358446   ,  22.069292362673206   , 41.042783304943434
   82, Gaia DR3 6339187839872400512, 7.329621 , 2.340302461410225    , 0.52848005    , 223.73888050989203   , -3.6303732297653646  , 324.555579800444   ,  10.049311128791562, 99.50930836791106  , -71.75101923306137   , -68.65997749291193  , -6.300887362086233   , 351.5874275897756     , 47.45078183505833
   83, Gaia DR3 5782809220776295424, 7.9461493, 2.9569259709443747   , 0.78899       , 197.11603789962845   , -82.72119410582552   , 324.54134977477054 ,  10.049751756635942, 99.50494541715331  , -12.048689214189531  , -3.710352901789989  , -98.70307255620115   , 303.43094095526294    , -19.73924692097842
   84, Gaia DR3 1478158697670974592, 7.443645 , 2.4546640067774863   , 0.60806847    , 214.44433004851433   , 33.25527890915443    , 324.50513305396584 ,  10.050873369259142, 99.49384130721674  , -68.61329809691895   , -47.058522258515815 , 54.55946540403176    ,  56.848212361536554   , 70.59061655855434
   85, Gaia DR3 2229060783650256512, 5.752431 , 0.7637937836480493   , 1.0492501     , 354.8379071218525    , 74.00262970902597    , 324.4537630579701  ,  10.052464700239145, 99.4780911766057   , 27.30429581170092    , -2.466672422039067  , 95.62573702477049    , 117.83592134700572    , 11.732790034876674
   86, Gaia DR3 3478893414928469760, 6.6846747, 1.6961407652090976   , 1.0608635     , 174.44400366810837   , -31.218931876085396  , 324.43833145769577 ,  10.052942836149686, 99.47335982097394  , -84.66927602145917   , 8.2362481078075     , -51.55799869255543   , 284.6090514237437     , 29.107164955218146
   87, Gaia DR3 6576210042508868864, 7.7750883, 2.786576124861833    , 0.626142      , 321.6488298313793    , -44.84669839815563   , 324.43508037791025 ,  10.053043574082222, 99.47236303422603  , 55.307707894913726   , -43.75965488672273  , -70.14913441532032   , 355.2569212562843     , -45.52269056936325
   88, Gaia DR3 3033176346204682880, 7.24789  , 2.2597156236205107   , 0.43982553    , 112.47306248875547   , -14.358186013336578  , 324.38461450826895 ,  10.054607568069041, 99.45689011033646  , -36.82980638680978   , 89.0333898655821    , -24.663613704664385  , 229.89941856097303    , 1.569890334014932
   89, Gaia DR3 6236200640155392640, 7.802511 , 2.814337477975551    , 0.89082766    , 239.88523703091047   , -24.197112164831502  , 324.3844868807779  ,  10.054611524005253, 99.45685097952449  , -45.51659787169687   , -78.47364294700182  , -40.76508171923677   , 348.5674742505044     , 21.769409677865834
   90, Gaia DR3 6707633086841668864, 7.5826764, 2.5948320338408415   , 1.1993036     , 273.6579515462356    , -47.374237701070875  , 324.33531979766093 ,  10.05613573641856 , 99.44177626585467  , 4.2964571126005495   , -67.20545821633986  , -73.16852949950325   , 346.3030058894311     , -13.57091377947266
   91, Gaia DR3 2779659579356185472, 7.8175883, 2.829840488092368    , 0.5055022     ,   8.552390142586182  , 14.515805094485302   , 324.32089858848974 ,  10.05658289118885 , 99.43735469790215  , 95.19275080451455    , 14.31565065361314   , 24.92368050568985    , 116.23121544109618    , -48.241321047617305
   92, Gaia DR3 3664754345088067328, 7.020087 , 2.0324075179907464   , 0.31757832    , 209.16926457686088   , 2.9865034530895103   , 324.3106933170431  ,  10.056899347477048, 99.43422574382906  , -86.70641904140982   , -48.39755764391258  , 5.1805945985340704   , 338.1988985018075     , 61.50764438779812
   93, Gaia DR3 5844894656693962112, 7.383363 , 2.3957696418676235   , 0.44531012    , 195.497309286104     , -69.22933269683355   , 324.29783091998235 ,  10.057298227211273, 99.43028211039575  , -33.97881824124265   , -9.421441867711941  , -92.96804474987525   , 303.736909608069      , -6.245811471859319
   94, Gaia DR3 1701925222477693952, 7.247977 , 2.2604852994585265   , 1.0449157     , 224.70150823945175   , 76.52798285548604    , 324.2826492559601  ,  10.057769071158699, 99.42562738565599  , -16.46398415310836   , -16.293328018861903 , 96.68981367707393    , 113.9824833725482     , 38.20103481256647
   95, Gaia DR3 4875252016602964352, 5.5976257, 0.6101558220175303   , 1.2944899     ,  75.59498268203079   , -31.770956410676604  , 324.2793903420282  ,  10.057870148824211, 99.4246281969451   , 21.028132662372958   , 81.86940584629362   , -52.34954360077342   , 233.98152670795426    , -36.108233187168224
   96, Gaia DR3 3987336900465419648, 7.1838074, 2.1964462925082886   , 0.67510843    , 158.4596947369716    , 20.304058835863003   , 324.2631473794694  ,  10.05837396681762 , 99.41964807621794  , -86.73006795282103   , 34.23437977276242   , 34.49882574918092    , 217.29043606732793    , 57.63698780892617
   97, Gaia DR3 5041123000738358272, 7.083473 , 2.0961240567206536   , 0.4175024     ,  18.973581313851277  , -23.973139521126942  , 324.26133091856383 ,  10.058430312244417, 99.41909114612757  , 85.90718879096855    , 29.535916738334077  , -40.39480437854733   , 184.27542063815008    , -83.92178790821163
   98, Gaia DR3 2981411579280674048, 7.876807 , 2.8897548118091      , 0.4775939     ,  78.85170536743017   , -19.060647446701125  , 324.2170201436993  ,  10.05980499899238 , 99.40550538506093  , 18.1661937195131     , 92.18250718975818   , -32.46273671172353   , 220.46622356881306    , -29.64502541932883
   99, Gaia DR3 6423735473686817664, 6.3489485, 1.362096147423447    , 0.23368979    , 299.7212126920724    , -68.76290891848019   , 324.1871845694744  ,  10.0607308223223  , 99.39635774582544  , 17.850144904254996   , -31.267731346971907 , -92.64630179584506   , 326.7937471724485     , -31.01729715990097
  100, Gaia DR3 454472174886402176 , 6.912432 , 1.9256641960303353   , 0.15498734    ,  41.9808120732001    , 55.61342753881014    , 324.17456223952786 ,  10.061122555291925, 99.39248771738919  , 41.72845770772374    , 37.54717561261184   , 82.02324082540117    , 138.7504976515483     , -3.7885346847412196
  101, Gaia DR3 4349689925295425920, 7.8615336, 2.8748847134881546   , 0.69910336    , 240.01097840951675   , -7.122826885930862   , 324.1568097877286  ,  10.061673552796268, 99.38704478462105  , -49.29365261019791   , -85.41690386198971  , -12.323677129696527  ,   2.877203898836376   , 33.243325846166854
  102, Gaia DR3 4675830156699785344, 5.4809103, 0.49435886391912476  , 1.1506042     ,  66.94167076712073   , -62.521180496857184  , 324.1422627403593  ,  10.062125106507747, 99.38258463445692  , 17.96079148605659    , 42.193493754197476  , -88.17038722061898   , 273.71303499919884    , -40.20974635504069
  103, Gaia DR3 737775398909794944 , 7.652158 , 2.6659539151035165   , 0.386405      , 161.10549320793186   , 32.61977089735082    , 324.09041672391766 ,  10.063734784168021, 99.36668855514468  , -79.18353498821858   , 27.10210228525124   , 53.56475177674645    , 193.6418067729911     , 61.74925726824185
  104, Gaia DR3 6534304252760006016, 6.3478985, 1.3618041844043818   , 1.260809      , 357.92932203545064   , -40.8279480170008    , 324.07403416287457 ,  10.064243525171753, 99.36166563327812  , 75.13551688855482    , -2.716591543422978  , -64.96164121768521   , 341.23662916567434    , -71.33865541088352
  105, Gaia DR3 5793832576466485376, 7.5320706, 2.54622349119638     , 0.56479406    , 223.30864666184948   , -73.19034679296851   , 324.0371427236784  ,  10.065389333411337, 99.35035465350275  , -20.906981985239785  , -19.707700979302654 , -95.10519226706829   , 311.44857044291007    , -12.230283316192727
  106, Gaia DR3 2903621853168804864, 7.950571 , 2.9647254193467916   , 0.56248903    ,  88.91348138969317   , -29.137775921116422  , 324.036914686096   ,  10.065396416823583, 99.35028473678118  , 1.6454942217526365   , 86.76204134543775   , -48.37478276559207   , 234.5651961962418     , -24.3489765726358
  107, Gaia DR3 1628759939195621632, 7.2962637, 2.3104668687863334   , 0.4198513     , 248.17400240295396   , 62.855049257113876   , 324.0296401563357  ,  10.06562238697171 , 99.34805435323456  , -16.852036416387296  , -42.077715651854575 , 88.40537663465767    ,  93.89532856212008    , 39.57020154793969
  108, Gaia DR3 6266596364220530048, 7.7089286, 2.723205472962655    , 0.7131367     , 232.8304724434286    , -12.9850816785238    , 324.0186421200154  ,  10.065964040402125, 99.34468233606476  , -58.48677663265902   , -77.13863794928987  , -22.322486485681743  , 351.9145462273218     , 34.48151748163902
  109, Gaia DR3 214017159505492608 , 7.629805 , 2.6442948386260268   , 0.6701608     ,  83.73129593195449   , 49.0630144075446     , 323.98686577274486 ,  10.0669513013153  , 99.33493965241937  , 7.106949270919651    , 64.69792078364866   , 75.04065933934147    , 161.58444565058574    , 8.568700665622599
  110, Gaia DR3 860909637385712000 , 6.8772235, 1.8918572821019266   , 0.2568221     , 169.07891862073268   , 59.94322885671008    , 323.96538990700117 ,  10.067618645733349, 99.32835511442414  , -48.848378754485175  , 9.425356140890026   , 85.9716272057991     , 142.82900040576814    , 53.172140930063996
  111, Gaia DR3 3619394164682948352, 7.8986177, 2.9136746609415907   , 0.588706      , 210.81704356572504   , -7.139872457513993   , 323.90226134067865 ,  10.069580825091888, 99.30899978558686  , -84.6259732129879    , -50.48132972740709  , -12.343315807397474  , 332.0541810938169     , 51.808757276638545
  112, Gaia DR3 1868557687149096320, 7.498279 , 2.5135197200257373   , 0.557353      , 317.6372739090447    , 36.79581225971829    , 323.8748525353481  ,  10.070432991224687, 99.30059619793845  , 58.75495500584219    , -53.580594517746896 , 59.47758870912874    ,  81.16231176362254    , -7.591185991180818
  113, Gaia DR3 5162874225385043712, 7.4766707, 2.4921014161575874   , 0.5823779     ,  50.81766859211481   , -11.347030348596514  , 323.84651587449605 ,  10.07131415693226 , 99.29190812816445  , 61.50547915228869    , 75.46066700982325   , -19.53578225748343   , 196.44395793711487    , -51.323179917486904
  114, Gaia DR3 5946743174685212672, 5.5839133, 0.5995087846187319   , 1.2542734     , 264.36379986328456   , -50.06009582051567   , 323.8219437604533  ,  10.072078383955144, 99.28437427502585  , -6.259909862518076   , -63.43081445058684  , -76.12313893837924   , 340.9345961777583     , -9.43762643421886
  115, Gaia DR3 4594587414322579840, 7.3619213, 2.377693137225246    , 0.65289783    , 264.77154399459505   , 27.049901325622397   , 323.79564615486487 ,  10.072896404666484, 99.27631138316171  , -8.057150855120883   , -88.04867575943591  , 45.14752505901106    ,  51.096605273173225   , 27.168665539636432
  116, Gaia DR3 6003218249404454400, 6.360803 , 1.376701405923776    , -0.040080547  , 233.58672546110878   , -39.349370205726984  , 323.77677361520205 ,  10.073483541090122, 99.27052502949572  , -45.56830291569032   , -61.777371555674094 , -62.94222170123815   , 333.98214106723447    , 13.680561451426092
  117, Gaia DR3 334743295716667264 , 7.5180173, 2.5339701885268955   , 0.2796607     ,  37.5518271804189    , 38.95164665886381    , 323.7686501041306  ,  10.073736289634637, 99.26803434679437  , 61.203109750199715   , 47.05081693299458   , 62.406270725938946   , 142.9348652063453     , -20.211192912028228
  118, Gaia DR3 3326896991927037056, 7.7465763, 2.7628922758352674   , 0.49415112    ,  99.89757852907238   , 9.752404088739757    , 323.71451795878755 ,  10.075420838602094, 99.25143733636284  , -16.813542139369616  , 96.36129748428779   , 16.81228601964037    , 202.74640010983094    , 1.5614421790384079
  119, Gaia DR3 5126313642694732672, 6.7348437, 1.7511874257653135   , 0.22425938    ,  37.481006724278124  , -22.6832082363346    , 323.7103811354089  ,  10.075549596401979, 99.25016897908023  , 72.66844505869277    , 55.7221960379244    , -38.274404029832425  , 207.1802971171807     , -67.52636897920414
  120, Gaia DR3 1225132313013868416, 7.150888 , 2.1672423615777916   , 0.4086547     , 214.64847168168865   , 10.510468670782165   , 323.7087956146976  ,  10.07559894628922 , 99.2496828556573   , -80.27838714402662   , -55.4806435902836   , 18.10464833434384    , 357.8551155023733     , 63.88379786497431
  121, Gaia DR3 3413702683319612288, 7.503215 , 2.519594155740518    , 0.80005646    ,  73.34195954049193   , 24.177272926254258   , 323.7050994854269  ,  10.075713991483887, 99.24854961595891  , 25.95488814513948    , 86.74289381844903   , 40.64835487748588    , 177.11320642162082    , -12.58848622417288
  122, Gaia DR3 5868990694550949120, 7.281282 , 2.297718453748079    , 1.1545777     , 205.11250804019852   , -60.27063544310603   , 323.69655808630404 ,  10.075979859910658, 99.24593080805015  , -44.56430702929791   , -20.887311492879657 , -86.1829306739691    , 308.8049797276416     , 2.17746694149089
  123, Gaia DR3 4957098597022563584, 6.463924 , 1.4804091816534335   , 0.2865486     ,  32.02358970111332   , -41.88047117302414   , 323.6892944074267  ,  10.076205967734863, 99.24370375140323  , 62.64684321779813    , 39.18196549437349   , -66.25299502013954   , 261.6590209960931     , -68.55340698987584
  124, Gaia DR3 4966650741727765248, 6.4456105, 1.4625982271345004   , 1.1513224     ,  34.33372304387177   , -35.98275006494721   , 323.6143914201004  ,  10.078538181467962, 99.22073836449442  , 66.29981428195102    , 45.28387103355238   , -58.29631696763401   , 244.6287308690034     , -69.877634096988
  125, Gaia DR3 5406122859314206336, 5.7109776, 0.7283499778326057   , -0.008886337  , 148.71320395510253   , -50.243929773594594  , 323.55707202855143 ,  10.08032363363763 , 99.20316413880212  , -54.21655794944219   , 32.94707313118993   , -76.26482145362247   , 276.2538511073252     , 3.318968525752584
  126, Gaia DR3 3429156594127821440, 7.5684905, 2.5861452636172846   , 0.36200047    ,  87.69905448770388   , 26.054159353780044   , 323.51499828327593 ,  10.081634599036782, 99.19026425491971  , 3.5776325281780372   , 89.03863038182693   , 43.56640182735468    , 182.90350124959753    , -0.7838893129556219
  127, Gaia DR3 6115400355621800704, 7.838442 , 2.856151414260114    , 0.598804      , 207.70740150756723   , -38.136918748314464  , 323.50685630548213 ,  10.081888332283638, 99.18776791028898  , -69.06918876665415   , -36.27351731827112  , -61.25269306326649   , 315.3481422050903     , 23.44863491966011
  128, Gaia DR3 6884083228249832960, 7.46434  , 2.482142732933591    , 0.43771982    , 317.5332647512473    , -15.704045001354151  , 323.4929539496984  ,  10.082321609104216, 99.18350542369248  , 70.43359861665174    , -64.46531406069342  , -26.845841709586864  ,  33.31670060708437    , -37.40206030149093
  129, Gaia DR3 4164214511402338944, 7.7918916, 2.8096993642289743   , 0.7296457     , 268.29805734184225   , -10.372018833906681  , 323.4922044183144  ,  10.082344969841715, 99.1832756160593   , -2.89762156810317    , -97.51953316926213  , -17.856836271535602  ,  16.78075113963021    , 8.211028186389758
  130, Gaia DR3 6784526504804666496, 7.965474 , 2.983285396831069    , 0.5926895     , 320.0690987524384    , -30.84254021603157   , 323.4916632567178  ,  10.08236183635953 , 99.18310969496738  , 65.29969354264827    , -54.65888490436184  , -50.849243583477985  ,  14.933569374693683   , -43.82128802339478
  131, Gaia DR3 953958076629104000 , 6.1973357, 1.21533897258416     , 0.3228526     , 103.28161288642424   , 44.83968006066651    , 323.4630801331241  ,  10.083252773879714, 99.17434605928577  , -16.155778551843383  , 68.44185192629926   , 69.93035564452174    , 171.39855046973486    , 18.765562314295302
  132, Gaia DR3 3678595336760381952, 6.148661 , 1.1669280853549955   , 1.240931      , 193.40887573769643   , -4.224934026191363   , 323.42378490300166 ,  10.08447786540553 , 99.16229807300853  , -96.197003850123     , -22.933107240489207 , -7.305504888495719   , 303.40642445029533    , 58.77357331366959
  133, Gaia DR3 4703064819200500096, 5.4876304, 0.5059474102871588   , -0.037237167  ,   5.1626189514475564 , -69.6248971362449    , 323.4163490613889  ,  10.084709723134344, 99.16001823096585  , 34.38396804954363    , 3.1065688988175157  , -92.95590990577384   , 306.96733204173773    , -47.124444403081924
  134, Gaia DR3 1337664063942689792, 5.2570553, 0.27538823534063095  , 0.036564827   , 255.40152067635222   , 33.56826961228025    , 323.4139772128019  ,  10.08478368222762 , 99.15929101804103  , -20.82441703610656   , -79.95486773081144  , 54.828165904535915   ,  56.138078193326905   , 36.630704448942346
  135, Gaia DR3 4227470480490321792, 5.7175903, 0.7359617111169952   , 1.3323398     , 314.29412649608435   , 0.4635009310789791   , 323.40824677221974 ,  10.084962373569759, 99.15753405493683  , 69.24359640861653    , -70.97110321303292  , 0.8021377572556815   ,  48.70033043578262    , -27.209605105571015
  136, Gaia DR3 450211567322379904 , 7.734872 , 2.7535552103385728   , 0.36794186    ,  52.54708217111728   , 59.365970224080144   , 323.36181228847386 ,  10.086410565667952, 99.1432971610131   , 30.720902965251675   , 40.10445309702326   , 85.3068129444841     , 141.79466152624263    , 2.286658784688983
  137, Gaia DR3 4590177067026788096, 6.47643  , 1.4952191530245749   , 1.2095203     , 273.97247452619666   , 30.3999275499487     , 323.3460363646741  ,  10.086902677605634, 99.13846023518626  , 5.923780616767994    , -85.30290220121505  , 50.16730007742046    ,  57.428939750136095   , 20.625587174070763
  138, Gaia DR3 4737705998185457536, 7.4575024, 2.476317467441194    , 1.0622115     ,  51.8013917932446    , -48.86285008200465   , 323.34217756644017 ,  10.087023055721879, 99.13727712089926  , 40.33061887181725    , 51.25363649507762   , -74.66395142498581   , 259.70442460026567    , -53.093721946521825
  139, Gaia DR3 1213565004013402624, 7.720393 , 2.7392438949239697   , 1.1058321     , 227.04755653375022   , 21.084996069311995   , 323.3368427343329  ,  10.087189484558166, 99.1356414520453   , -63.02751024502232   , -67.7013038016952   , 35.66429337548499    ,  29.488957381472186   , 58.57836120365476
  140, Gaia DR3 1540828283470718848, 6.232512 , 1.251536647350413    , 0.6104655     , 191.11271880740216   , 44.103022739320735   , 323.3109716649484  ,  10.087996652894288, 99.12770933692724  , -69.8478952209109    , -13.719714931358256 , 68.98799688204645    , 127.85637624728145    , 72.82030920320621
  141, Gaia DR3 1990437825230931584, 7.9588504, 2.977968543614744    , 0.55034494    , 342.9522666711047    , 53.191706839676904   , 323.29705128669303 ,  10.088431017292878, 99.1234413246094   , 56.77927621735266    , -17.41090450170231  , 79.36265379068075    , 105.28534542133522    , -5.616812538972845
  142, Gaia DR3 6676695234806426752, 7.5799394, 2.5992262532985437   , 0.5636773     , 312.183911167989     , -43.982786010253534  , 323.27193412458894 ,  10.08921485507924 , 99.11574035878198  , 47.891320646333476   , -52.84658159749726  , -68.83015478028958   , 356.71555185944015    , -38.79640593191285
  143, Gaia DR3 2945329559030225664, 6.921432 , 1.9410381542518422   , 0.29549265    ,  95.8266998818379    , -14.835408060252037  , 323.22440257518133 ,  10.090698517855154, 99.10116710260776  , -9.725369364319628   , 95.30272575217003   , -25.37417931743232   , 223.08412690079393    , -13.053563729879587
  144, Gaia DR3 5432158229487411584, 7.3646836, 2.384337234262585    , 0.69242287    , 148.34537547085563   , -38.40882763240211   , 323.21733523678915 ,  10.090919156952332, 99.09900024429696  , -66.100970746516     , 40.75251000134086   , -61.56708897112172   , 268.4856956698303     , 12.320835111624135
  145, Gaia DR3 6745847919126261632, 7.986408 , 3.0069749125757      , 0.61861944    , 292.35733984128814   , -32.51407519393371   , 323.0814250059625  ,  10.095164090414073, 99.05732992983803  , 31.77369012146166    , -77.25195889563804  , -53.24398628653539   ,   6.25839948369876    , -21.369494036523474
  146, Gaia DR3 1156835839017154688, 7.1536164, 2.1742426273676765   , 0.41290665    , 226.57558245505018   , 5.550345529119474    , 323.07260000514555 ,  10.09543984834385 , 99.0546241691539   , -67.77062757807141   , -71.60427865301791  , 9.58059943571579     ,   4.952394280159207   , 51.630967920140606
