designation,ra,dec,parallax,phot_g_mean_mag,bp_rp
Gaia DR3 3101299681479856128,105.4848645988367,-5.722032644277467,3.6784878079862944,4.417954,2.033435
Gaia DR3 4697508196671120000,28.73476833435093,-67.64697694696969,14.744372637933713,4.4194345,1.1233664
Gaia DR3 2988537651577170176,78.30776434356258,-12.941298462979093,6.982829204793131,4.4196525,-0.08584404
Gaia DR3 2678143182591522048,337.20885685655395,-0.020432384386959407,,4.4211497,0.47891283
Gaia DR3 5612323414549657728,114.70770724641433,-26.803750887424282,8.305822243815244,4.4215617,-0.2527852
Gaia DR3 6043384027639753216,242.03210647177198,-26.32670860011442,6.446472288094246,4.422068,2.2253444
Gaia DR3 747570290871415680,151.8576283862173,35.24469813102067,36.321763489195156,4.4239016,0.27200508
Gaia DR3 1384195086792268800,238.17156439238116,42.45431545672387,62.90276574302901,4.424265,0.78446794
Gaia DR3 6052319827355147264,248.03425832320184,-21.466226096608008,19.450707774548643,4.4256105,0.1788373
Gaia DR3 6256039884362600064,228.0552039930395,-19.791905557925215,,4.4257903,-0.060151577
Gaia DR3 5932216736403579648,244.1803846698258,-53.811115850015135,4.130545644935997,4.4258685,2.392631
Gaia DR3 3462933174719143424,183.30373111064853,-34.12524892777133,2.28673303353652,4.426598,3.4754283
Gaia DR3 2892302930717628288,97.0424607538235,-32.57995519114459,7.407723981521385,4.4270487,-0.22405624
Gaia DR3 3830286576563947136,151.98445764915823,-0.3717133429524876,7.658209835020491,4.4272976,0.012784004
Gaia DR3 958039566870687488,99.83261001191966,42.48862921137345,8.09273860407615,4.4310064,1.3679395
Gaia DR3 5337672556798367360,168.1499985796962,-60.31761731733319,0.3931956453938817,4.431382,0.83960915
Gaia DR3 6781898465857257472,315.32272125733846,-32.257788456715424,12.827349403080563,4.431923,1.0677991
Gaia DR3 4467810837428358144,270.4384145048232,1.305004033921748,12.079915807342855,4.4330363,0.104721546
Gaia DR3 3537996837843690496,167.914532393726,-22.826305431721114,10.304259120526218,4.4335775,0.0686183
Gaia DR3 762126970124609408,167.3292550032015,36.30927643772367,7.597592993910948,4.433679,2.776037
Gaia DR3 478740423733113728,73.02213088188175,63.505003588919166,8.097995976520538,4.4339333,2.4108057
Gaia DR3 1378163509599547520,242.24262530313655,36.49234736794184,29.021722183292724,4.4341764,1.1889942
Gaia DR3 1210043543152316672,235.38744077243595,19.670208292894568,,4.434381,0.090761185
Gaia DR3 6471630024096107008,311.01085387228005,-51.921213220706434,41.33567011420478,4.435362,0.38055897
Gaia DR3 1511173389717021312,212.07169275631188,49.45843223129938,4.688150580211087,4.4359074,2.120148
Gaia DR3 1004671160675810816,94.9056792160276,59.0110906288025,20.468570886110093,4.436156,0.04730606
Gaia DR3 5537733610870346880,118.16097771908365,-38.86279730944278,4.13686381570797,4.436491,-0.24020815
Gaia DR3 4658926849092629248,78.43961065911974,-67.1850888396544,6.018596030287751,4.4365106,1.4109561
Gaia DR3 3946945413106333696,185.17876326802073,17.79326400102279,10.167679527196395,4.437253,1.1876316
Gaia DR3 3324424744330466304,98.22594198368961,7.332948162884764,1.2158885929765342,4.4379134,0.10686064
Gaia DR3 1990723839987250176,348.1381289460739,49.40663255425639,40.29404730510429,4.438951,0.43425322
Gaia DR3 4539829158279285504,259.65416068684664,10.864040541800598,6.378368966479942,4.4389596,1.736968
Gaia DR3 5398838560397608704,170.80272400043245,-36.16477463671822,6.097243831497746,4.4398646,1.7004118
Gaia DR3 6611527455503953536,332.1080731798732,-34.044060951505884,7.173719365601233,4.440129,1.6646302
Gaia DR3 1018881764347586304,143.70547859236333,52.05131762281671,12.390637014155372,4.4407907,0.07970238
Gaia DR3 1962865754393950080,331.5080807195988,45.01427579292849,4.750949541542505,4.4421763,1.8497641
Gaia DR3 3237714611660197632,82.69608787459276,5.94797291098625,10.142818408561459,4.442832,-0.2046156
Gaia DR3 3544125550016418048,176.19086105478968,-18.35078590188443,9.511298612148256,4.4437094,1.1275473
Gaia DR3 531667443164972416,21.484314352288017,68.13013073330919,16.24032614723154,4.4439874,1.1948743
Gaia DR3 5492385009689408640,113.91567278454689,-52.53388739025798,7.807806098127403,4.4440374,1.5686083
Gaia DR3 4092338405542143488,280.7295261408946,-19.28435988939518,4.060230228882371,4.4444084,3.5521955
Gaia DR3 1651268660203160448,265.4848727514217,72.14766082787942,43.949966078652835,4.4444957,0.6082969
Gaia DR3 1683112784684915456,188.68299231546547,70.02175947341266,6.615919033119575,4.4447007,1.5835404
Gaia DR3 2261614264931057664,293.09759805108064,69.65345106254792,173.49391001786597,4.449041,0.9943154
Gaia DR3 261179370751370752,74.32147266874314,53.752138195771224,9.37822520304656,4.4494414,0.025441647
Gaia DR3 2256800156349110528,276.49754084162925,65.56336161882217,11.055986825557596,4.4495015,1.3803804
Gaia DR3 6463748969563201152,319.96742118214337,-53.44972146066485,33.05456223416199,4.449587,0.210814
Gaia DR3 2501083018375563776,35.485896695153116,0.3956388210178185,3.844329378307878,4.452819,2.163491
Gaia DR3 4785279186259228032,76.24219619490037,-49.577843913965815,7.32699901623978,4.454087,1.7487977
Gaia DR3 3363781591243895040,110.486637288396,20.443552830396566,7.681236482047807,4.4577756,1.8074396
Gaia DR3 5726736979617591808,122.8178102812069,-12.926959451751904,18.274740226930877,4.458358,1.0965624
Gaia DR3 474610073947130368,59.28452023934915,61.10882789355552,3.1699195110652068,4.4589205,1.7634292
Gaia DR3 425955069515091456,13.750379736127003,58.97249926990205,9.062028370657641,4.45898,1.3680451
Gaia DR3 6485326438580933888,359.97959090235906,-65.57723626802995,9.185205830164485,4.459122,-0.061503887
Gaia DR3 5517171678276669696,119.56012476254185,-49.2448713266434,2.72072800036969,4.4602137,-0.22049618
Gaia DR3 4537855878510208000,281.5187513158248,26.662234831143955,13.385979040976885,4.460252,1.3605783
Gaia DR3 4263490687602407936,291.6295360769325,0.33856060777582986,0.8751597416504627,4.460513,0.8858745
Gaia DR3 964447005240879872,100.77044199727958,44.524315844628944,10.108592760509273,4.462248,1.7329881
Gaia DR3 5636377945815560192,140.80039902026272,-28.833758615992597,17.072621175688152,4.4627023,1.0782287
Gaia DR3 5964806394061262976,253.4266679331016,-43.05111433148434,4.267423732736172,4.462919,3.0496778
Gaia DR3 387855445413939968,9.193273173613676,44.488732461091416,4.7239753706667456,4.462927,1.8985026
Gaia DR3 6404338508024243200,336.8339219636266,-64.96632070625364,11.59773734443067,4.463097,-0.016088486
Gaia DR3 6507189711903745920,341.40807094302716,-53.50004282937234,7.213615359190451,4.4635844,1.3939269
Gaia DR3 2913152694837288192,91.43981189014927,-24.19562687012799,3.8974515986062066,4.4638066,3.8559449
Gaia DR3 1511793067598402944,213.3713100908404,51.789924726280425,20.153042492182514,4.464427,0.3042426
Gaia DR3 2247469838114355200,300.36903172103445,64.82092331285595,5.0500933695690104,4.4647875,2.025331
Gaia DR3 3837697972130323456,142.28773185495155,-2.7690784103141683,54.9186971699019,4.4650126,0.6165037
Gaia DR3 2646511813609323008,355.5111070884186,1.7793546356289867,31.196955470626982,4.465787,0.28348827
Gaia DR3 1635100685313855488,250.22965832144843,64.58897328519254,4.553509837757976,4.465789,1.3845537
Gaia DR3 6612204651587350016,332.0962740529059,-32.98858452922848,27.088833995861087,4.465882,0.108867645
Gaia DR3 3604865252393354112,201.86262149636423,-15.973488519071648,12.012748203326701,4.4660563,1.2065699
Gaia DR3 3224479171721217280,84.79643988939736,4.121470907332876,1.9760860069837427,4.466577,-0.07616854
Gaia DR3 5837798614783548288,181.1921448685118,-76.51885920330143,6.491624184893763,4.466885,1.7013099
Gaia DR3 650828355848334080,126.68299510475792,12.654147928033563,3.557497838975876,4.4691615,2.4383037
Gaia DR3 2662057224398507264,345.96927615728106,3.8200026269054823,8.05417897959722,4.4705973,-0.12242508
Gaia DR3 2043600522403619328,285.00347297566384,32.14555499144238,2.626871943255913,4.4706326,1.5720732
Gaia DR3 2707420359741156864,336.9650270544257,4.694306820292252,21.07239136327651,4.470701,1.2426369
Gaia DR3 5869474548409857024,200.65778408454227,-60.988477035870154,8.882440963980791,4.471185,-0.18620491
Gaia DR3 4368415982703664128,259.15271998728053,-0.44555723708382905,15.918244862427102,4.4714484,1.2821519
Gaia DR3 5873439421661664128,229.41208654541765,-63.61042600805936,7.580933019004007,4.4717035,1.3972178
Gaia DR3 5956089985601040512,269.1975454005944,-44.342329479346624,9.368729792492447,4.472706,1.3468621
Gaia DR3 4679898521521138944,60.32624192607965,-61.07840214844346,9.984204766353178,4.472711,1.586051
Gaia DR3 1337345927125084416,260.92033980430506,37.14593982283389,9.949080945671241,4.473285,0.016328335
Gaia DR3 135039063187620864,38.945232847342844,34.68733260775787,4.807457703836091,4.4736915,2.2552881
Gaia DR3 2419885149815948416,355.6810580618538,-14.545199890201895,20.89482098689102,4.4737144,-0.045919895
Gaia DR3 6302970476609150080,214.77739708675452,-13.370968619314743,18.424594416262853,4.474489,0.1865778
Gaia DR3 5747442879511136640,130.00576107398857,-12.475365708168107,7.746379946302304,4.475735,1.5920119
Gaia DR3 6836557216095979136,325.66530439777097,-18.8663579672892,10.699120873797481,4.476236,1.0804944
Gaia DR3 5423960064637139200,139.09596184932082,-44.265706988386576,1.458844801539999,4.4766154,1.8440256
Gaia DR3 401100815319187456,17.37555894609017,47.24173163824362,,4.477227,-0.03066063
Gaia DR3 3839656786454467072,142.99547184663362,-1.184681120899319,5.511896889902775,4.4772735,0.20688105
Gaia DR3 1981881498752967552,337.6219050631292,43.12335183197827,2.8367437559674373,4.477451,-0.10477257
Gaia DR3 980444452750334976,108.34754863391701,51.42880992937747,4.489288407844,4.478184,2.402955
Gaia DR3 3232279416447924864,73.34502860953593,2.508153842174132,5.329340283840683,4.4789944,2.1406062
Gaia DR3 6754990976787039872,298.9608229806861,-26.299149770707835,,4.4795594,0.9410813
Gaia DR3 3247046373003772032,58.57304137139086,-2.954732906896812,9.456181528561492,4.479679,1.0907807
Gaia DR3 5316544444397971072,131.67720692471414,-56.76973337885429,5.289285437682303,4.480047,-0.24246693
Gaia DR3 1232381564974461184,214.9378241868193,16.307211140997428,17.49361414435068,4.4803,1.3606844
Gaia DR3 1237090738916392704,222.8480514738455,19.100269640072455,148.06949945238355,4.4804826,0.92511153
Gaia DR3 6602839458218253824,343.13121185644894,-32.87561111280622,14.633969954042765,4.4805994,-0.036425114
Gaia DR3 5572962581890940160,92.54322931460091,-40.353461438412936,3.9736898673686842,4.480907,2.4252772
Gaia DR3 460022372142253696,46.38494302170412,56.7060289454936,15.189715575076587,4.4813848,1.1860025
Gaia DR3 5251098523021221376,144.83715413470756,-61.327959045828244,14.479066133963688,4.4816127,-0.073476315
Gaia DR3 2700204093129584128,325.56442887279786,5.680114688972733,4.665831501079746,4.4819307,2.133653
Gaia DR3 2942242508332433152,91.92355104726148,-19.16561323870943,4.582055056117236,4.4822264,2.1091924
Gaia DR3 5896820467691187968,212.47730977943647,-53.439350525474744,18.22532413925756,4.4826813,1.107548
Gaia DR3 5351701122540337792,156.85189911483013,-57.63878871978393,0.4975900536988298,4.483113,0.82197285
Gaia DR3 2916888182517895168,91.73960789122329,-21.812313342468403,3.4302360493628923,4.4843793,2.7863858
Gaia DR3 5942012246713512704,246.7959273667639,-47.55488377313997,5.239008490286231,4.4848747,-0.08110857
Gaia DR3 3209572852067563392,83.84650099334792,-4.838358713609504,6.516303770518311,4.48509,-0.26370144
Gaia DR3 736193339116006656,159.68005362032412,31.97627338664522,5.839783173784317,4.486387,0.99033594
Gaia DR3 1845878713633577344,313.64014476986824,28.057618564750896,5.320275080672412,4.486922,1.639447
Gaia DR3 2265889028699755008,283.60007971689686,71.29738620421924,8.660058475519278,4.4897413,1.2902038
Gaia DR3 1464753314462948480,195.06851531072226,30.78499224065754,5.2918388637471,4.489877,1.3255143
Gaia DR3 6830611400810571648,324.27018611632684,-19.46600901109967,3.677716545648635,4.4908075,-0.21104288
Gaia DR3 375010813139050368,12.453654360590372,41.07882781020357,5.786825755748686,4.4909096,-0.18458271
Gaia DR3 2385897355615864192,347.4788773108396,-22.457658673849675,5.869849989443697,4.491361,0.8802109
Gaia DR3 5354994812705906432,155.2282184580675,-56.043213855508675,2.26921620142227,4.4914026,-0.13803959
Gaia DR3 487286480940656768,56.50969325226341,63.344987620350096,2.9225123724989266,4.4914093,1.11953
Gaia DR3 2377777840203597952,11.047458220693049,-10.610053811309848,15.126527066863689,4.491986,1.1731641
Gaia DR3 5622922534836821120,138.93790990987128,-37.413178249788615,20.20648455755867,4.496167,0.6181054
Gaia DR3 4334491925818303488,252.45887849224064,-10.783439387247329,21.445093998694894,4.4982443,0.656775
Gaia DR3 5659110864115634944,148.550431117884,-25.932087039724866,13.922490034783127,4.499607,1.3665111
Gaia DR3 6710148975598716544,279.8962982612721,-43.18607216488686,5.191934527048931,4.4999523,2.2648199
